605 373 
373 675 
90 44 
44 26 
306 44 
44 3 
306 631 
631 44 
568 972 
325 568 
948 568 
568 640 
395 568 
311 774 
774 565 
774 16 
96 774 
96 112 
112 774 
269 407 
407 820 
407 116 
407 649 
790 269 
640 790 
927 622 
778 927 
927 911 
16 260 
260 292 
418 236 
236 34 
986 786 
786 313 
313 986 
236 339 
339 34 
79 563 
944 79 
79 671 
79 835 
626 79 
770 79 
931 563 
503 931 
931 20 
931 232 
232 20 
931 798 
571 939 
939 916 
571 947 
947 939 
939 436 
939 180 
939 322 
653 930 
621 653 
785 571 
199 785 
698 785 
698 150 
150 785 
785 947 
494 213 
241 494 
801 831 
831 621 
831 997 
997 621 
145 831 
831 900 
305 851 
331 305 
713 305 
597 698 
109 597 
836 597 
19 541 
541 533 
533 19 
405 61 
61 19 
19 405 
61 541 
541 400 
400 533 
400 850 
850 533 
851 400 
400 386 
851 850 
282 294 
294 680 
320 294 
294 850 
850 680 
294 533 
174 717 
587 174 
303 174 
174 268 
174 710 
380 174 
650 886 
886 688 
886 226 
352 886 
465 886 
647 223 
223 289 
226 223 
886 223 
223 18 
516 368 
368 815 
368 133 
696 368 
523 334 
334 531 
334 902 
902 531 
736 974 
974 682 
682 736 
374 682 
682 523 
682 334 
974 334 
902 211 
211 531 
211 878 
982 211 
211 76 
902 76 
832 211 
869 65 
65 271 
271 869 
271 510 
510 869 
271 190 
989 271 
271 879 
82 351 
590 82 
82 510 
873 82 
41 262 
404 41 
65 41 
869 41 
793 790 
640 793 
665 790 
793 665 
824 709 
899 824 
824 713 
336 824 
824 305 
904 824 
904 305 
99 480 
478 99 
478 855 
855 99 
589 915 
915 639 
639 589 
581 806 
806 738 
806 789 
806 46 
806 122 
122 398 
398 819 
398 480 
480 819 
806 398 
581 398 
398 173 
882 375 
375 301 
301 882 
803 842 
443 803 
443 475 
475 803 
475 219 
219 803 
219 829 
829 74 
74 219 
842 209 
209 521 
760 209 
209 822 
868 660 
455 868 
508 868 
70 868 
868 891 
868 807 
999 222 
222 700 
700 999 
700 797 
